#縣市,鄉鎮,村里,開票所數,1得票,2得票,3得票,無效票,選舉人數
新北市,土城區,裕生里,4,1615,1801,89,63,14073
新北市,土城區,清化里,1,511,516,23,9,4368
新北市,土城區,永寧里,5,2077,2598,124,87,20172
新北市,土城區,員林里,4,1414,1919,106,81,14085
新北市,土城區,永富里,3,1425,1633,108,66,13182
新北市,土城區,祖田里,1,575,476,24,12,4269
新北市,土城區,廣福里,3,1373,2011,100,81,13572
新北市,土城區,延和里,4,2017,1765,120,54,15993
新北市,土城區,貨饒里,3,1345,1181,69,27,10359
新北市,土城區,日新里,3,1479,1435,72,42,11838
新北市,土城區,青山里,2,837,1049,53,48,7833
新北市,土城區,明德里,3,1338,1930,86,51,13077
新北市,土城區,埤塘里,2,1063,1136,51,51,13158
新北市,土城區,樂利里,3,1536,1832,91,66,13671
新北市,土城區,大安里,3,1412,1487,95,33,11988
新北市,土城區,頂新里,2,469,1103,41,57,6402
新北市,土城區,復興里,3,1297,1485,82,78,11559
新北市,土城區,土城里,2,575,716,38,24,5274
新北市,土城區,長風里,1,243,1095,46,27,5100
新北市,土城區,員信里,3,1103,1508,88,69,10935
新北市,土城區,瑞興里,2,1033,971,37,30,8190
新北市,土城區,平和里,4,2096,2119,140,90,17151
新北市,土城區,沛陂里,3,1248,1281,81,39,10734
新北市,土城區,頂埔里,3,1236,1644,80,57,12150
新北市,土城區,廣興里,2,930,1093,44,48,8238
新北市,土城區,清水里,5,2217,2493,119,39,19560
新北市,土城區,埤林里,5,2097,2951,144,108,20211
新北市,土城區,青雲里,2,908,926,47,21,7428
新北市,土城區,清和里,4,1873,1737,89,36,15873
新北市,土城區,永豐里,3,1076,1551,66,33,10560
新北市,土城區,清溪里,4,1731,2435,112,57,16908
新北市,土城區,員仁里,4,1482,1739,99,63,13806
新北市,土城區,學府里,2,1020,1199,47,30,8982
新北市,土城區,員福里,4,1570,1731,85,39,13725
新北市,土城區,延壽里,3,1357,1398,72,69,11643
新北市,土城區,頂福里,3,1345,1612,66,63,12252
新北市,土城區,中正里,2,810,1107,74,15,7899
新北市,土城區,學成里,2,1036,1097,57,12,8226
新北市,土城區,學士里,3,1241,1568,75,36,11208
新北市,土城區,廷里,5,2013,2255,117,54,18576
新北市,土城區,,0,61496,71744,3692,2328,555903
新北市,新店區,美潭里,3,1098,2210,100,69,13434
新北市,新店區,永安里,3,1207,1933,86,105,13053
新北市,新店區,青潭里,3,1197,2121,126,72,13527
新北市,新店區,新德里,2,629,1092,48,21,7197
新北市,新店區,安昌里,2,839,2034,71,42,11592
新北市,新店區,大同里,2,940,1832,77,33,10806
新北市,新店區,百福里,2,534,1335,59,36,7494
新北市,新店區,小城里,2,598,1739,63,33,8967
新北市,新店區,員潭里,2,1008,1682,87,54,11430
新北市,新店區,百和里,2,696,1482,72,48,8796
新北市,新店區,柴埕里,4,1748,3142,144,72,20049
新北市,新店區,中華里,3,603,1704,76,57,9375
新北市,新店區,頂城里,1,389,594,37,42,4476
新北市,新店區,塗潭里,1,408,169,11,24,2409
新北市,新店區,直潭里,2,438,276,13,18,2964
新北市,新店區,國校里,2,606,1034,41,33,6702
新北市,新店區,達觀里,2,504,1688,71,36,9117
新北市,新店區,中央里,3,956,2650,80,72,14142
新北市,新店區,雙坑里,1,292,231,15,9,2292
新北市,新店區,文明里,2,637,943,56,24,6264
新北市,新店區,永平里,3,1118,2160,114,51,13230
新北市,新店區,寶安里,3,989,2672,98,57,14628
新北市,新店區,玫瑰里,3,1047,2615,105,87,15009
新北市,新店區,大豐里,2,790,1689,66,39,9882
新北市,新店區,忠孝里,2,498,1406,48,39,7770
新北市,新店區,太平里,2,603,1318,85,36,7860
新北市,新店區,下城里,2,769,1121,54,36,7620
新北市,新店區,復興里,2,741,1324,62,42,8910
新北市,新店區,新生里,3,1207,2759,126,66,15591
新北市,新店區,寶福里,4,1245,3106,127,84,17454
新北市,新店區,仁愛里,2,401,972,54,33,5553
新北市,新店區,中山里,3,861,2449,68,51,12879
新北市,新店區,文中里,1,309,826,45,39,4728
新北市,新店區,和平里,1,166,392,20,15,2316
新北市,新店區,忠誠里,2,517,1222,46,21,6753
新北市,新店區,吉祥里,3,719,2228,105,51,12006
新北市,新店區,福民里,2,570,2000,77,39,10296
新北市,新店區,安和里,3,1487,2642,121,111,16956
新北市,新店區,日興里,3,1367,1987,141,90,14640
新北市,新店區,香坡里,5,1408,4073,177,108,23010
新北市,新店區,建國里,2,530,1571,52,39,8307
新北市,新店區,五峰里,4,1394,3209,119,78,18297
新北市,新店區,信義里,4,1402,2789,121,75,16791
新北市,新店區,新和里,2,755,1778,81,54,10287
新北市,新店區,新店里,1,537,605,45,33,4581
新北市,新店區,雙城里,4,1464,2079,100,60,14769
新北市,新店區,公崙里,5,2151,4251,180,120,26382
新北市,新店區,新安里,3,752,1986,73,36,11049
新北市,新店區,屈尺里,2,783,790,45,60,6735
新北市,新店區,中興里,4,1065,2709,127,60,20049
新北市,新店區,美城里,2,536,1175,50,21,6969
新北市,新店區,國豐里,3,570,1705,64,30,9051
新北市,新店區,龜山里,1,528,553,25,18,4593
新北市,新店區,明德里,3,817,1882,66,39,10683
新北市,新店區,江陵里,3,1046,2661,96,75,14490
新北市,新店區,大鵬里,2,191,1616,68,30,6945
新北市,新店區,寶興里,3,1028,2243,95,69,12918
新北市,新店區,張北里,4,1278,3071,126,105,17661
新北市,新店區,廣明里,1,271,212,17,21,1920
新北市,新店區,德安里,3,1485,2284,109,102,15579
新北市,新店區,長春里,2,427,1225,41,15,6501
新北市,新店區,廣興里,1,555,350,19,33,3693
新北市,新店區,百忍里,3,727,1888,69,33,10377
新北市,新店區,福德里,3,769,1801,80,60,10422
新北市,新店區,張南里,1,438,851,33,21,5061
新北市,新店區,粗坑里,2,808,1064,57,45,7572
新北市,新店區,中正里,4,1185,2971,135,87,16557
新北市,新店區,華城里,2,472,1064,34,21,6057
新北市,新店區,明城里,2,500,1630,70,21,8367
新北市,新店區,,0,56603,120865,5269,3456,723840
新北市,汐止區,保安里,1,451,532,14,39,3999
新北市,汐止區,崇德里,3,1187,1590,95,36,11397
新北市,汐止區,秀山里,2,970,1487,70,27,9903
新北市,汐止區,仁德里,1,475,648,32,21,4536
新北市,汐止區,興福里,2,680,1040,57,39,7359
新北市,汐止區,山光里,2,488,1049,50,33,6711
新北市,汐止區,大同里,2,625,974,55,21,6681
新北市,汐止區,茄苳里,3,1187,1359,77,87,10899
新北市,汐止區,拱北里,2,1068,1469,76,42,11637
新北市,汐止區,湖光里,3,1190,2053,107,48,13224
新北市,汐止區,新昌里,3,1525,1896,96,54,13785
新北市,汐止區,城中里,2,956,1591,87,33,10326
新北市,汐止區,長青里,1,240,459,8,9,2844
新北市,汐止區,橫科里,2,1282,1746,77,75,12063
新北市,汐止區,樟樹里,1,645,679,36,36,5628
新北市,汐止區,橋東里,2,700,986,38,30,7080
新北市,汐止區,白雲里,2,1054,1444,77,45,10350
新北市,汐止區,建成里,2,1029,1829,102,33,11691
新北市,汐止區,自強里,3,1266,1654,92,63,12030
新北市,汐止區,宜興里,2,658,1256,67,54,7572
新北市,汐止區,秀峰里,3,1121,1331,70,27,12717
新北市,汐止區,禮門里,1,333,341,21,6,2826
新北市,汐止區,忠山里,2,744,1621,60,18,9054
新北市,汐止區,中興里,3,1895,2328,92,66,17991
新北市,汐止區,義民里,1,373,528,32,9,3684
新北市,汐止區,忠孝里,4,1665,2651,147,93,18123
新北市,汐止區,康福里,3,1176,1870,88,90,12951
新北市,汐止區,烘內里,1,445,485,38,12,3930
新北市,汐止區,保新里,1,564,887,49,24,6459
新北市,汐止區,復興里,3,1596,2628,122,69,16743
新北市,汐止區,江北里,3,1514,1910,124,72,14454
新北市,汐止區,八連里,1,332,294,16,12,2670
新北市,汐止區,智慧里,2,868,1475,52,24,9519
新北市,汐止區,文化里,2,985,1345,66,51,9504
新北市,汐止區,信望里,1,94,113,5,6,891
新北市,汐止區,鄉長里,1,606,760,52,24,5625
新北市,汐止區,北山里,3,1382,2038,85,45,13707
新北市,汐止區,長安里,1,565,474,24,27,4209
新北市,汐止區,北峰里,2,1363,1368,78,42,11409
新北市,汐止區,福山里,2,864,1391,53,48,9198
新北市,汐止區,東山里,1,185,180,8,6,1509
新北市,汐止區,環河里,1,504,355,20,30,3426
新北市,汐止區,湖蓮里,1,422,1072,41,30,5907
新北市,汐止區,福德里,2,782,998,54,30,7680
新北市,汐止區,東勢里,2,875,1554,66,21,9834
新北市,汐止區,金龍里,3,1218,1580,103,60,12123
新北市,汐止區,湖興里,3,1150,2514,113,48,15297
新北市,汐止區,厚德里,4,1561,2546,143,51,17586
新北市,汐止區,福安里,3,1326,1847,76,36,12672
新北市,汐止區,保長里,2,1030,1238,71,57,9474
新北市,汐止區,,0,45214,65463,3282,1959,460887
新北市,石門區,草里里,1,243,372,16,6,2673
新北市,石門區,富基里,1,388,532,16,27,3822
新北市,石門區,老梅里,2,641,760,33,39,6138
新北市,石門區,乾華里,1,95,129,2,6,1080
新北市,石門區,山溪里,1,253,309,10,24,2517
新北市,石門區,尖鹿里,1,422,546,20,15,4362
新北市,石門區,石門里,1,386,623,31,36,4311
新北市,石門區,茂林里,1,191,229,14,6,1908
新北市,石門區,德茂里,1,333,396,20,30,3204
新北市,石門區,,0,2952,3896,162,189,30015
新北市,三峽區,秀川里,1,153,200,14,0,1446
新北市,三峽區,成福里,1,362,264,13,18,2553
新北市,三峽區,插角里,1,322,208,5,12,2256
新北市,三峽區,大埔里,3,1083,1381,89,60,10476
新北市,三峽區,溪南里,1,537,410,20,12,3891
新北市,三峽區,龍學里,6,1899,3629,184,78,22992
新北市,三峽區,永里,5,2010,2267,111,66,17619
新北市,三峽區,安坑里,1,570,359,19,33,3945
新北市,三峽區,龍埔里,5,2071,2375,158,144,18906
新北市,三峽區,二鬮里,2,699,1135,58,72,8013
新北市,三峽區,鳶山里,6,2338,2689,172,102,22110
新北市,三峽區,添福里,1,415,319,18,33,3048
新北市,三峽區,中埔里,2,559,672,43,27,5334
新北市,三峽區,龍恩里,3,882,1779,90,51,11316
新北市,三峽區,有木里,1,312,173,14,9,2226
新北市,三峽區,三峽里,1,105,105,8,3,831
新北市,三峽區,溪東里,2,836,940,52,36,7596
新北市,三峽區,弘道里,1,432,292,17,24,3129
新北市,三峽區,溪北里,2,779,609,41,30,5628
新北市,三峽區,五寮里,1,302,254,12,24,2430
新北市,三峽區,嘉添里,2,590,984,55,114,7011
新北市,三峽區,礁溪里,3,1378,1631,86,75,12726
新北市,三峽區,介壽里,4,1607,1661,112,60,15255
新北市,三峽區,金圳里,1,161,159,3,3,1455
新北市,三峽區,安溪里,4,1694,2281,123,81,17133
新北市,三峽區,八張里,2,1038,1055,68,24,8823
新北市,三峽區,中正里,3,1371,1501,87,78,12150
新北市,三峽區,竹崙里,2,752,512,34,21,5445
新北市,三峽區,,0,25257,29844,1706,1290,235743
新北市,雙溪區,共和里,2,137,190,12,24,1347
新北市,雙溪區,新基里,2,255,357,21,18,2472
新北市,雙溪區,外柑里,1,152,123,8,12,1359
新北市,雙溪區,雙溪里,1,145,185,17,15,1440
新北市,雙溪區,上林里,1,273,215,6,39,2028
新北市,雙溪區,平林里,2,318,363,20,21,2826
新北市,雙溪區,泰平里,2,228,257,16,12,2178
新北市,雙溪區,牡丹里,2,523,604,46,39,5127
新北市,雙溪區,三貂里,1,109,132,5,30,1041
新北市,雙溪區,三港里,1,163,142,9,24,1380
新北市,雙溪區,魚行里,2,229,219,19,21,2016
新北市,雙溪區,長源里,1,177,85,4,15,1179
新北市,雙溪區,,0,2709,2872,183,270,24393
新北市,石碇區,豐林里,1,99,81,7,6,729
新北市,石碇區,彭山里,1,122,107,3,9,942
新北市,石碇區,永安里,1,278,186,16,15,1953
新北市,石碇區,烏塗里,1,316,172,5,9,2031
新北市,石碇區,潭邊里,1,270,242,14,6,2142
新北市,石碇區,永定里,1,222,165,13,21,1725
新北市,石碇區,光明里,1,120,55,4,0,735
新北市,石碇區,豐田里,2,169,132,5,0,1203
新北市,石碇區,石碇里,1,169,140,8,6,1224
新北市,石碇區,隆盛里,1,279,215,13,21,2109
新北市,石碇區,格頭里,1,353,205,21,24,2466
新北市,石碇區,中民里,1,283,210,30,27,2253
新北市,石碇區,,0,2680,1910,139,144,19512
新北市,八里區,舊城里,4,1821,1967,120,27,16440
新北市,八里區,訊塘里,2,1011,1256,78,27,10038
新北市,八里區,長坑里,1,469,506,25,12,3981
新北市,八里區,米倉里,2,888,949,41,69,7845
新北市,八里區,龍源里,3,1679,2157,124,90,16323
新北市,八里區,下罟里,1,364,550,22,36,3570
新北市,八里區,大崁里,1,765,769,41,63,6363
新北市,八里區,埤頭里,2,1089,1002,76,30,8946
新北市,八里區,頂罟里,1,577,573,29,21,4683
新北市,八里區,荖阡里,1,484,531,35,30,4428
新北市,八里區,,0,9147,10260,591,405,82617
新北市,三芝區,圓山里,1,186,177,1,18,1608
新北市,三芝區,後厝里,1,474,768,35,21,5451
新北市,三芝區,福德里,1,209,289,12,15,2100
新北市,三芝區,新庄里,1,268,322,6,15,2457
新北市,三芝區,埔頭里,3,1087,1703,65,51,12264
新北市,三芝區,橫山里,1,152,250,5,15,1605
新北市,三芝區,八賢里,1,136,114,4,6,1008
新北市,三芝區,古庄里,1,277,379,16,12,2760
新北市,三芝區,店子里,1,273,171,9,27,1815
新北市,三芝區,埔坪里,4,1436,2425,96,72,17010
新北市,三芝區,茂長里,1,180,206,12,6,1599
新北市,三芝區,錫板里,1,238,283,9,15,2172
新北市,三芝區,興華里,1,421,381,11,21,3360
新北市,三芝區,,0,5337,7468,281,294,55209
新北市,泰山區,義學里,3,1315,1344,47,54,10824
新北市,泰山區,貴子里,3,1189,1233,76,45,9780
新北市,泰山區,大科里,2,365,250,15,9,2433
新北市,泰山區,同興里,2,1129,1097,60,42,8835
新北市,泰山區,明志里,3,1138,1220,69,57,9666
新北市,泰山區,全興里,4,1996,2531,146,72,19299
新北市,泰山區,福興里,2,993,1210,82,27,8877
新北市,泰山區,同榮里,3,1143,1412,88,51,10254
新北市,泰山區,貴賢里,2,1056,1312,66,48,9372
新北市,泰山區,福泰里,2,884,934,54,33,7272
新北市,泰山區,義仁里,4,2143,2024,103,84,17004
新北市,泰山區,黎明里,2,1005,1041,54,27,8400
新北市,泰山區,貴和里,3,1486,1564,99,48,12423
新北市,泰山區,山腳里,4,1685,2191,128,84,16413
新北市,泰山區,楓樹里,3,1185,1314,70,60,10254
新北市,泰山區,泰友里,2,676,756,39,27,5808
新北市,泰山區,新明里,2,1022,1068,72,36,8508
新北市,泰山區,,0,20410,22501,1268,804,175422
新北市,永和區,安和里,2,774,1807,85,39,10419
新北市,永和區,永樂里,2,593,1048,49,30,6366
新北市,永和區,民富里,2,696,1237,58,72,7740
新北市,永和區,永安里,3,832,1930,86,33,10728
新北市,永和區,保安里,4,1568,2967,124,51,17700
新北市,永和區,正興里,2,484,945,33,33,5892
新北市,永和區,光明里,2,596,1357,60,42,7716
新北市,永和區,上林里,2,600,1633,73,45,9183
新北市,永和區,大同里,1,140,546,28,24,2664
新北市,永和區,保平里,3,1209,1899,119,42,12285
新北市,永和區,民樂里,3,972,2175,92,57,12306
新北市,永和區,永元里,3,1067,2106,106,51,12669
新北市,永和區,得和里,3,903,1982,91,48,11283
新北市,永和區,秀成里,2,713,1254,56,24,7842
新北市,永和區,保順里,5,1795,4027,191,54,23247
新北市,永和區,河濱里,2,683,1477,64,60,8538
新北市,永和區,信義里,2,597,1161,51,42,6975
新北市,永和區,秀元里,2,741,1375,65,69,8370
新北市,永和區,後溪里,1,488,710,32,24,4839
新北市,永和區,中溪里,3,1202,2082,107,60,12948
新北市,永和區,永成里,1,80,605,16,30,2772
新北市,永和區,下溪里,2,925,1593,74,54,10242
新北市,永和區,永福里,2,589,1280,67,42,7581
新北市,永和區,店街里,2,816,1788,80,36,10587
新北市,永和區,光復里,1,346,772,30,30,4590
新北市,永和區,福林里,2,744,1543,63,45,9072
新北市,永和區,勵行里,1,327,430,26,39,3126
新北市,永和區,大新里,2,542,1205,50,24,6987
新北市,永和區,民族里,3,901,2152,98,54,12147
新北市,永和區,中興里,2,694,1289,56,27,7968
新北市,永和區,潭墘里,3,816,2144,79,51,11664
新北市,永和區,豫溪里,2,732,1679,73,45,13281
新北市,永和區,忠義里,1,79,475,15,9,2175
新北市,永和區,復興里,2,453,1171,52,51,6408
新北市,永和區,永貞里,2,791,1496,63,48,9057
新北市,永和區,竹林里,2,792,1636,91,42,9831
新北市,永和區,文化里,2,509,1148,43,54,6681
新北市,永和區,秀朗里,2,994,1625,86,24,10482
新北市,永和區,河堤里,2,588,1322,62,24,7770
新北市,永和區,秀得里,2,599,1215,47,33,7077
新北市,永和區,民權里,3,885,2003,69,60,11511
新北市,永和區,上溪里,2,428,850,38,30,5343
新北市,永和區,新生里,1,178,428,31,27,2466
新北市,永和區,雙和里,2,863,1696,84,51,10152
新北市,永和區,頂溪里,2,591,1115,53,33,6756
新北市,永和區,民治里,2,579,1367,53,39,7911
新北市,永和區,仁愛里,2,599,1120,49,27,6705
新北市,永和區,前溪里,1,415,913,39,96,5319
新北市,永和區,秀林里,2,948,1461,78,27,9483
新北市,永和區,桂林里,2,661,1707,85,66,9684
新北市,永和區,網溪里,1,271,527,29,18,3225
新北市,永和區,和平里,3,1131,2018,86,81,12411
新北市,永和區,水源里,3,851,1825,106,36,10641
新北市,永和區,福和里,3,987,2415,72,39,13785
新北市,永和區,新里,2,487,1085,47,15,6156
新北市,永和區,民生里,3,947,1714,81,45,10560
新北市,永和區,智光里,2,724,1516,85,54,8994
新北市,永和區,協和里,2,655,1246,66,48,7707
新北市,永和區,民本里,2,853,1642,62,36,10095
新北市,永和區,秀和里,3,1083,2167,94,60,12648
新北市,永和區,永興里,2,633,1476,76,36,8661
新北市,永和區,潭安里,3,862,2226,109,39,12612
新北市,永和區,,0,44601,92803,4233,2625,552033
新北市,新莊區,立基里,3,1825,2048,110,105,15285
新北市,新莊區,昌信里,2,1013,1158,43,24,8286
新北市,新莊區,後港里,4,2187,2133,141,66,17421
新北市,新莊區,立泰里,3,1497,1510,76,42,11925
新北市,新莊區,光明里,2,1265,1222,82,33,10434
新北市,新莊區,光榮里,2,1208,1292,77,63,10296
新北市,新莊區,豐年里,2,1240,1133,51,39,9651
新北市,新莊區,民有里,2,1098,1199,52,45,9465
新北市,新莊區,福興里,3,1658,1631,82,60,12990
新北市,新莊區,泰豐里,2,691,826,47,27,6207
新北市,新莊區,中華里,2,827,818,45,30,6540
新北市,新莊區,恆安里,3,1271,1475,77,36,10872
新北市,新莊區,自強里,2,971,706,46,72,7176
新北市,新莊區,中美里,3,1886,1747,101,36,14565
新北市,新莊區,文衡里,1,719,704,41,15,5472
新北市,新莊區,文德里,1,546,565,34,24,4428
新北市,新莊區,文明里,1,635,613,35,21,4833
新北市,新莊區,雙鳳里,6,2450,2987,146,111,23148
新北市,新莊區,立功里,2,1207,1097,63,57,9363
新北市,新莊區,忠孝里,3,1496,1515,81,57,11946
新北市,新莊區,龍福里,1,537,714,38,21,5229
新北市,新莊區,頭前里,2,1569,1033,62,54,10371
新北市,新莊區,西盛里,5,2847,2844,156,150,23355
新北市,新莊區,興漢里,3,1051,1300,75,45,9291
新北市,新莊區,中港里,3,1874,2024,114,30,15555
新北市,新莊區,仁愛里,2,981,805,47,21,7182
新北市,新莊區,南港里,3,1545,1620,105,42,13176
新北市,新莊區,後德里,2,907,1052,48,27,7755
新北市,新莊區,中原里,5,2688,2740,162,84,21804
新北市,新莊區,立人里,2,490,957,43,24,5604
新北市,新莊區,和平里,3,1727,1333,95,48,12453
新北市,新莊區,八德里,2,986,946,58,21,8013
新北市,新莊區,光和里,2,915,716,46,54,6798
新北市,新莊區,丹鳳里,4,2051,2301,140,72,18324
新北市,新莊區,中平里,4,2103,2621,124,84,18894
新北市,新莊區,全安里,3,1471,1417,83,60,11292
新北市,新莊區,昌隆里,2,1150,1351,84,39,9999
新北市,新莊區,中泰里,3,1640,1266,78,60,11754
新北市,新莊區,中誠里,2,796,593,36,27,5781
新北市,新莊區,立言里,3,1589,1703,116,39,13053
新北市,新莊區,光正里,2,1220,1230,68,45,9951
新北市,新莊區,自信里,2,864,733,37,18,6501
新北市,新莊區,祥鳳里,2,679,719,37,18,5652
新北市,新莊區,龍安里,2,750,730,30,39,6075
新北市,新莊區,立廷里,5,2619,3349,154,93,23775
新北市,新莊區,福營里,2,834,735,51,30,6267
新北市,新莊區,信義里,3,1719,1656,81,81,13797
新北市,新莊區,瓊林里,3,2022,1648,90,63,14961
新北市,新莊區,營盤里,2,829,772,38,30,6150
新北市,新莊區,富國里,2,825,674,50,15,6324
新北市,新莊區,海山里,3,1743,1728,73,69,13851
新北市,新莊區,幸福里,3,1532,1214,64,39,11457
新北市,新莊區,思賢里,2,1362,1299,70,45,10404
新北市,新莊區,合鳳里,3,1400,1357,91,51,11799
新北市,新莊區,裕民里,4,2136,1950,126,102,16974
新北市,新莊區,光華里,4,1926,1955,120,57,16227
新北市,新莊區,國泰里,1,465,537,29,30,4086
新北市,新莊區,仁義里,2,1317,960,55,51,9270
新北市,新莊區,建安里,4,1778,1799,101,45,15141
新北市,新莊區,富民里,2,1085,1157,61,39,8994
新北市,新莊區,中和里,3,1684,1367,64,84,12048
新北市,新莊區,中隆里,2,1240,1256,72,39,10197
新北市,新莊區,四維里,3,1504,1261,89,33,11916
新北市,新莊區,民安里,3,1581,1766,82,57,13665
新北市,新莊區,中全里,2,1338,917,63,57,9309
新北市,新莊區,成德里,3,1452,1482,86,21,12081
新北市,新莊區,昌平里,2,1056,1426,92,48,10140
新北市,新莊區,文聖里,2,994,1313,82,48,8949
新北市,新莊區,思源里,3,1842,1519,70,84,13557
新北市,新莊區,自立里,3,1772,1476,66,81,13173
新北市,新莊區,中信里,5,2605,2533,140,99,20550
新北市,新莊區,民全里,2,1078,1150,56,39,8796
新北市,新莊區,化成里,2,1070,853,39,57,7737
新北市,新莊區,龍鳳里,4,2021,2167,109,51,16992
新北市,新莊區,萬安里,2,1158,1090,79,63,9711
新北市,新莊區,昌明里,2,1197,1094,62,36,9039
新北市,新莊區,立志里,2,1380,1135,73,45,9924
新北市,新莊區,全泰里,3,1467,1910,85,42,13059
新北市,新莊區,立德里,2,803,876,54,24,6558
